weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000,1758305588,-25200,5330810,Brisbane,200,-122.3988,37.715,67.3,67.12,63.61,71.04,1013,72,1013,1008,5.99,275,11.01,40,2,2079712,US,1758290109,1758334289
