weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000,1758143285,-25200,5330810,Brisbane,200,-122.3988,37.715,75.18,75.18,71.85,84.04,1012,59,1012,1008,14.97,320,40,2,2080532,US,1758117209,1758161677
