weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1757794116,-25200,5330810,Brisbane,200,-122.3988,37.715,63.43,63.05,60.31,68.43,1014,76,1014,1010,18.41,270,29.93,75,2,2080532,US,1757771410,1757816453
