destination_addresses,origin_addresses,rows,status
"916 Main St, San Francisco, CA 94105, USA","2011 Bayshore Blvd, San Francisco, CA 94134, USA","{'elements': [{'distance': {'text': '9.5 km', 'value': 9516}, 'duration': {'text': '13 mins', 'value': 808}, 'duration_in_traffic': {'text': '21 mins', 'value': 1251}, 'status': 'OK'}]}",OK
