destination_addresses,origin_addresses,rows,status
"916 Main St, San Francisco, CA 94105, USA","2011 Bayshore Blvd, San Francisco, CA 94134, USA","{'elements': [{'distance': {'text': '9.8 km', 'value': 9754}, 'duration': {'text': '20 mins', 'value': 1206}, 'duration_in_traffic': {'text': '31 mins', 'value': 1847}, 'status': 'OK'}]}",OK
