weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000,1757787042,-25200,5330810,Brisbane,200,-122.3988,37.715,60.39,59.97,58.3,65.08,1015,82,1015,1010,12.66,280,75,2,2080532,US,1757771410,1757816453
