weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset
"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",stations,10000,1758107288,-25200,5330810,Brisbane,200,-122.3988,37.715,57.76,57.51,56.41,62.02,1014,91,1014,1009,10.36,300,20,2,2080532,US,1758117209,1758161677
